index,Sku,Style Id,Gender,Catalog,Category,Weight,TP 1,TP 2,Ajio MRP,Amazon MRP,Flipkart MRP,Limeroad MRP,Myntra MRP,Snapdeal MRP
228,Os179_1116_3XL,Os179_1116,Male,Mix,Kurta,0.3,570,461.7,2395,2395,2395,2395,2395,2395
229,Os210_3137_S,Os210_3137,Male,Mix,Kurta,0.3,519,420.39,2195,2195,2195,2195,2195,2195
230,Os210_3137_M,Os210_3137,Male,Mix,Kurta,0.3,519,420.39,2195,2195,2195,2195,2195,2195
231,Os210_3137_L,Os210_3137,Male,Mix,Kurta,0.3,519,420.39,2195,2195,2195,2195,2195,2195
232,Os210_3137_XL,Os210_3137,Male,Mix,Kurta,0.3,519,420.39,2195,2195,2195,2195,2195,2195
233,Os210_3137_2XL,Os210_3137,Male,Mix,Kurta,0.3,519,420.39,2195,2195,2195,2195,2195,2195
234,Os210_3137_3XL,Os210_3137,Male,Mix,Kurta,0.3,519,420.39,2195,2195,2195,2195,2195,2195
235,Os177_1057_S,Os177_1057,Male,Mix,Kurta,0.3,714,578.34,2995,2995,2995,2995,2995,2995
236,Os177_1057_M,Os177_1057,Male,Mix,Kurta,0.3,714,578.34,2995,2995,2995,2995,2995,2995
237,Os177_1057_L,Os177_1057,Male,Mix,Kurta,0.3,714,578.34,2995,2995,2995,2995,2995,2995
238,Os177_1057_XL,Os177_1057,Male,Mix,Kurta,0.3,714,578.34,2995,2995,2995,2995,2995,2995
239,Os177_1057_2XL,Os177_1057,Male,Mix,Kurta,0.3,714,578.34,2995,2995,2995,2995,2995,2995
240,Os177_1057_3XL,Os177_1057,Male,Mix,Kurta,0.3,714,578.34,2995,2995,2995,2995,2995,2995
241,Os180_3134_S,Os180_3134,Male,Mix,Kurta,0.3,519,420.39,2195,2195,2195,2195,2195,2195
242,Os180_3134_M,Os180_3134,Male,Mix,Kurta,0.3,519,420.39,2195,2195,2195,2195,2195,2195
243,Os180_3134_L,Os180_3134,Male,Mix,Kurta,0.3,519,420.39,2195,2195,2195,2195,2195,2195
244,Os180_3134_XL,Os180_3134,Male,Mix,Kurta,0.3,519,420.39,2195,2195,2195,2195,2195,2195
245,Os180_3134_2XL,Os180_3134,Male,Mix,Kurta,0.3,519,420.39,2195,2195,2195,2195,2195,2195
246,Os180_3134_3XL,Os180_3134,Male,Mix,Kurta,0.3,519,420.39,2195,2195,2195,2195,2195,2195
247,Os178_1115_S,Os178_1115,Male,Mix,Kurta,0.3,595,481.95,2495,2495,2495,2495,2495,2495
248,Os178_1115_M,Os178_1115,Male,Mix,Kurta,0.3,595,481.95,2495,2495,2495,2495,2495,2495
249,Os178_1115_L,Os178_1115,Male,Mix,Kurta,0.3,595,481.95,2495,2495,2495,2495,2495,2495
250,Os178_1115_XL,Os178_1115,Male,Mix,Kurta,0.3,595,481.95,2495,2495,2495,2495,2495,2495
251,Os178_1115_2XL,Os178_1115,Male,Mix,Kurta,0.3,595,481.95,2495,2495,2495,2495,2495,2495
252,Os178_1115_3XL,Os178_1115,Male,Mix,Kurta,0.3,595,481.95,2495,2495,2495,2495,2495,2495
253,Os211_3011_S,Os211_3011,Male,Mix,Kurta,0.3,467,378.27,1995,1995,1995,1995,1995,1995
254,Os211_3011_M,Os211_3011,Male,Mix,Kurta,0.3,467,378.27,1995,1995,1995,1995,1995,1995
255,Os211_3011_L,Os211_3011,Male,Mix,Kurta,0.3,467,378.27,1995,1995,1995,1995,1995,1995
256,Os211_3011_XL,Os211_3011,Male,Mix,Kurta,0.3,467,378.27,1995,1995,1995,1995,1995,1995
257,Os211_3011_2XL,Os211_3011,Male,Mix,Kurta,0.3,467,378.27,1995,1995,1995,1995,1995,1995
258,Os211_3011_3XL,Os211_3011,Male,Mix,Kurta,0.3,467,378.27,1995,1995,1995,1995,1995,1995
259,Os171_1096_S,Os171_1096,Male,Mix,Kurta,0.3,552,447.12,2395,2395,2395,2395,2395,2395
260,Os171_1096_M,Os171_1096,Male,Mix,Kurta,0.3,552,447.12,2395,2395,2395,2395,2395,2395
261,Os171_1096_L,Os171_1096,Male,Mix,Kurta,0.3,552,447.12,2395,2395,2395,2395,2395,2395
262,Os171_1096_XL,Os171_1096,Male,Mix,Kurta,0.3,552,447.12,2395,2395,2395,2395,2395,2395
263,Os171_1096_2XL,Os171_1096,Male,Mix,Kurta,0.3,552,447.12,2395,2395,2395,2395,2395,2395
264,Os171_1096_3XL,Os171_1096,Male,Mix,Kurta,0.3,552,447.12,2395,2395,2395,2395,2395,2395
265,Os184_1127_S,Os184_1127,Male,Mix,Kurta,0.3,529,428.49,2295,2295,2295,2295,2295,2295
266,Os184_1127_M,Os184_1127,Male,Mix,Kurta,0.3,529,428.49,2295,2295,2295,2295,2295,2295
267,Os184_1127_L,Os184_1127,Male,Mix,Kurta,0.3,529,428.49,2295,2295,2295,2295,2295,2295
268,Os184_1127_XL,Os184_1127,Male,Mix,Kurta,0.3,529,428.49,2295,2295,2295,2295,2295,2295
269,Os184_1127_2XL,Os184_1127,Male,Mix,Kurta,0.3,529,428.49,2295,2295,2295,2295,2295,2295
270,Os184_1127_3XL,Os184_1127,Male,Mix,Kurta,0.3,529,428.49,2295,2295,2295,2295,2295,2295
271,Os231_1384_S,Os231_1384,Female,Mix,Kurta Set,0.4,662,536.22,2795,2795,2795,2795,2795,2795
272,Os231_1384_M,Os231_1384,Female,Mix,Kurta Set,0.4,662,536.22,2795,2795,2795,2795,2795,2795
273,Os231_1384_L,Os231_1384,Female,Mix,Kurta Set,0.4,662,536.22,2795,2795,2795,2795,2795,2795
274,Os231_1384_XL,Os231_1384,Female,Mix,Kurta Set,0.4,662,536.22,2795,2795,2795,2795,2795,2795
275,Os231_1384_2XL,Os231_1384,Female,Mix,Kurta Set,0.4,662,536.22,2795,2795,2795,2795,2795,2795
276,Os231_1384_3XL,Os231_1384,Female,Mix,Kurta Set,0.4,662,536.22,2795,2795,2795,2795,2795,2795
277,Os186_1377_S,Os186_1377,Male,Mix,Kurta,0.3,538,435.78,2295,2295,2295,2295,2295,2295
278,Os186_1377_M,Os186_1377,Male,Mix,Kurta,0.3,538,435.78,2295,2295,2295,2295,2295,2295
279,Os186_1377_L,Os186_1377,Male,Mix,Kurta,0.3,538,435.78,2295,2295,2295,2295,2295,2295
280,Os186_1377_XL,Os186_1377,Male,Mix,Kurta,0.3,538,435.78,2295,2295,2295,2295,2295,2295
281,Os186_1377_2XL,Os186_1377,Male,Mix,Kurta,0.3,538,435.78,2295,2295,2295,2295,2295,2295
282,Os186_1377_3XL,Os186_1377,Male,Mix,Kurta,0.3,538,435.78,2295,2295,2295,2295,2295,2295
283,Os185_1105_S,Os185_1105,Male,Mix,Kurta,0.3,529,428.49,2295,2295,2295,2295,2295,2295
284,Os185_1105_M,Os185_1105,Male,Mix,Kurta,0.3,529,428.49,2295,2295,2295,2295,2295,2295
285,Os185_1105_L,Os185_1105,Male,Mix,Kurta,0.3,529,428.49,2295,2295,2295,2295,2295,2295
286,Os185_1105_XL,Os185_1105,Male,Mix,Kurta,0.3,529,428.49,2295,2295,2295,2295,2295,2295
287,Os185_1105_2XL,Os185_1105,Male,Mix,Kurta,0.3,529,428.49,2295,2295,2295,2295,2295,2295
288,Os185_1105_3XL,Os185_1105,Male,Mix,Kurta,0.3,529,428.49,2295,2295,2295,2295,2295,2295
289,Os190_1128_S,Os190_1128,Male,Mix,Kurta,0.3,570,461.7,2295,2295,2295,2295,2295,2295
290,Os190_1128_M,Os190_1128,Male,Mix,Kurta,0.3,570,461.7,2295,2295,2295,2295,2295,2295
291,Os190_1128_L,Os190_1128,Male,Mix,Kurta,0.3,570,461.7,2295,2295,2295,2295,2295,2295
292,Os190_1128_XL,Os190_1128,Male,Mix,Kurta,0.3,570,461.7,2295,2295,2295,2295,2295,2295
293,Os190_1128_2XL,Os190_1128,Male,Mix,Kurta,0.3,570,461.7,2295,2295,2295,2295,2295,2295
294,Os190_1128_3XL,Os190_1128,Male,Mix,Kurta,0.3,570,461.7,2295,2295,2295,2295,2295,2295
295,Os192_1124_S,Os192_1124,Male,Mix,Kurta,0.3,570,461.7,2295,2295,2295,2295,2295,2295
296,Os192_1124_M,Os192_1124,Male,Mix,Kurta,0.3,570,461.7,2295,2295,2295,2295,2295,2295
297,Os192_1124_L,Os192_1124,Male,Mix,Kurta,0.3,570,461.7,2295,2295,2295,2295,2295,2295
298,Os192_1124_XL,Os192_1124,Male,Mix,Kurta,0.3,570,461.7,2295,2295,2295,2295,2295,2295
299,Os192_1124_2XL,Os192_1124,Male,Mix,Kurta,0.3,570,461.7,2295,2295,2295,2295,2295,2295
300,Os192_1124_3XL,Os192_1124,Male,Mix,Kurta,0.3,570,461.7,2295,2295,2295,2295,2295,2295
301,Os172_1092_S,Os172_1092,Male,Mix,Kurta,0.3,570,461.7,2295,2295,2295,2295,2295,2295
302,Os172_1092_M,Os172_1092,Male,Mix,Kurta,0.3,570,461.7,2295,2295,2295,2295,2295,2295
303,Os172_1092_L,Os172_1092,Male,Mix,Kurta,0.3,570,461.7,2295,2295,2295,2295,2295,2295
304,Os172_1092_XL,Os172_1092,Male,Mix,Kurta,0.3,570,461.7,2295,2295,2295,2295,2295,2295
305,Os172_1092_2XL,Os172_1092,Male,Mix,Kurta,0.3,570,461.7,2295,2295,2295,2295,2295,2295
306,Os172_1092_3XL,Os172_1092,Male,Mix,Kurta,0.3,570,461.7,2295,2295,2295,2295,2295,2295
307,Os176_1015_S,Os176_1015,Male,Mix,Kurta,0.3,724,586.44,3095,3095,3095,3095,3095,3095
308,Os176_1015_M,Os176_1015,Male,Mix,Kurta,0.3,724,586.44,3095,3095,3095,3095,3095,3095
309,Os176_1015_L,Os176_1015,Male,Mix,Kurta,0.3,724,586.44,3095,3095,3095,3095,3095,3095
310,Os176_1015_XL,Os176_1015,Male,Mix,Kurta,0.3,724,586.44,3095,3095,3095,3095,3095,3095
311,Os176_1015_2XL,Os176_1015,Male,Mix,Kurta,0.3,724,586.44,3095,3095,3095,3095,3095,3095
312,Os176_1015_3XL,Os176_1015,Male,Mix,Kurta,0.3,724,586.44,3095,3095,3095,3095,3095,3095
313,Os196_1371_S,Os196_1371,Male,Mix,Kurta,0.3,538,435.78,2295,2295,2295,2295,2295,2295
314,Os196_1371_M,Os196_1371,Male,Mix,Kurta,0.3,538,435.78,2295,2295,2295,2295,2295,2295
315,Os196_1371_L,Os196_1371,Male,Mix,Kurta,0.3,538,435.78,2295,2295,2295,2295,2295,2295
316,Os196_1371_XL,Os196_1371,Male,Mix,Kurta,0.3,538,435.78,2295,2295,2295,2295,2295,2295
317,Os196_1371_2XL,Os196_1371,Male,Mix,Kurta,0.3,538,435.78,2295,2295,2295,2295,2295,2295
318,Os196_1371_3XL,Os196_1371,Male,Mix,Kurta,0.3,538,435.78,2295,2295,2295,2295,2295,2295
319,Os193_1062_S,Os193_1062,Male,Mix,Kurta,0.3,570,461.7,2395,2395,2395,2395,2395,2395
320,Os193_1062_M,Os193_1062,Male,Mix,Kurta,0.3,570,461.7,2395,2395,2395,2395,2395,2395
321,Os193_1062_L,Os193_1062,Male,Mix,Kurta,0.3,570,461.7,2395,2395,2395,2395,2395,2395
322,Os193_1062_XL,Os193_1062,Male,Mix,Kurta,0.3,570,461.7,2395,2395,2395,2395,2395,2395
323,Os193_1062_2XL,Os193_1062,Male,Mix,Kurta,0.3,570,461.7,2395,2395,2395,2395,2395,2395
324,Os193_1062_3XL,Os193_1062,Male,Mix,Kurta,0.3,570,461.7,2395,2395,2395,2395,2395,2395
325,Os205_1054_S,Os205_1054,Male,Mix,Kurta,0.3,570,461.7,2395,2395,2395,2395,2395,2395
326,Os205_1054_M,Os205_1054,Male,Mix,Kurta,0.3,570,461.7,2395,2395,2395,2395,2395,2395
327,Os205_1054_L,Os205_1054,Male,Mix,Kurta,0.3,570,461.7,2395,2395,2395,2395,2395,2395
328,Os205_1054_XL,Os205_1054,Male,Mix,Kurta,0.3,570,461.7,2395,2395,2395,2395,2395,2395
329,Os205_1054_2XL,Os205_1054,Male,Mix,Kurta,0.3,570,461.7,2395,2395,2395,2395,2395,2395
330,Os205_1054_3XL,Os205_1054,Male,Mix,Kurta,0.3,570,461.7,2395,2395,2395,2395,2395,2395
331,Os203_1100_S,Os203_1100,Male,Mix,Kurta,0.3,529,428.49,2395,2395,2395,2395,2395,2395
332,Os203_1100_M,Os203_1100,Male,Mix,Kurta,0.3,529,428.49,2395,2395,2395,2395,2395,2395
333,Os203_1100_L,Os203_1100,Male,Mix,Kurta,0.3,529,428.49,2395,2395,2395,2395,2395,2395
334,Os203_1100_XL,Os203_1100,Male,Mix,Kurta,0.3,529,428.49,2395,2395,2395,2395,2395,2395
335,Os203_1100_2XL,Os203_1100,Male,Mix,Kurta,0.3,529,428.49,2395,2395,2395,2395,2395,2395
336,Os203_1100_3XL,Os203_1100,Male,Mix,Kurta,0.3,529,428.49,2395,2395,2395,2395,2395,2395
337,Os204_3091_S,Os204_3091,Male,Mix,Kurta,0.3,529,428.49,2395,2395,2395,2395,2395,2395
338,Os204_3091_M,Os204_3091,Male,Mix,Kurta,0.3,529,428.49,2395,2395,2395,2395,2395,2395
339,Os204_3091_L,Os204_3091,Male,Mix,Kurta,0.3,529,428.49,2395,2395,2395,2395,2395,2395
340,Os204_3091_XL,Os204_3091,Male,Mix,Kurta,0.3,529,428.49,2395,2395,2395,2395,2395,2395
341,Os204_3091_2XL,Os204_3091,Male,Mix,Kurta,0.3,529,428.49,2395,2395,2395,2395,2395,2395
342,Os204_3091_3XL,Os204_3091,Male,Mix,Kurta,0.3,529,428.49,2395,2395,2295,2295,2395,2395
343,Os160_S,Os160,Male,Mix,Kurta,0.3,424,343.44,1695,1695,1695,1795,1695,1695
344,Os160_M,Os160,Male,Mix,Kurta,0.3,424,343.44,1695,1695,1695,1795,1695,1695
345,Os160_L,Os160,Male,Mix,Kurta,0.3,424,343.44,1695,1695,1695,1795,1695,1695
346,Os160_XL,Os160,Male,Mix,Kurta,0.3,424,343.44,1695,1695,1695,1795,1695,1695
347,Os160_2XL,Os160,Male,Mix,Kurta,0.3,424,343.44,1695,1695,1695,1795,1695,1695
348,Os160_3XL,Os160,Male,Mix,Kurta,0.3,424,343.44,1695,1695,1695,1795,1695,1695
349,Os162_S,Os162,Male,Mix,Kurta,0.3,424,343.44,1695,1695,1695,1795,1695,1695
350,Os162_M,Os162,Male,Mix,Kurta,0.3,424,343.44,1695,1695,1695,1795,1695,1695
351,Os162_L,Os162,Male,Mix,Kurta,0.3,424,343.44,1695,1695,1695,1795,1695,1695
352,Os162_XL,Os162,Male,Mix,Kurta,0.3,424,343.44,1695,1695,1695,1795,1695,1695
353,Os162_2XL,Os162,Male,Mix,Kurta,0.3,424,343.44,1695,1695,1695,1795,1695,1695
354,Os162_3XL,Os162,Male,Mix,Kurta,0.3,424,343.44,1695,1695,1695,1795,1695,1695
355,Os110_14253_S,Os110_14253,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
356,Os110_14253_M,Os110_14253,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
357,Os110_14253_L,Os110_14253,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
358,Os110_14253_XL,Os110_14253,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
359,Os110_14253_2XL,Os110_14253,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
360,Os110_14253_3XL,Os110_14253,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
361,Os117_3063_S,Os117_3063,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
362,Os117_3063_M,Os117_3063,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
363,Os117_3063_L,Os117_3063,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
364,Os117_3063_XL,Os117_3063,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
365,Os117_3063_2XL,Os117_3063,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
366,Os117_3063_3XL,Os117_3063,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
367,Os122_1736_S,Os122_1736,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1895
368,Os122_1736_M,Os122_1736,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1895
369,Os122_1736_L,Os122_1736,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1995
370,Os122_1736_XL,Os122_1736,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1995
371,Os122_1736_2XL,Os122_1736,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1895
372,Os122_1736_3XL,Os122_1736,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1895
373,Os119_3094_S,Os119_3094,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1995
374,Os119_3094_M,Os119_3094,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1995
375,Os119_3094_L,Os119_3094,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1995
376,Os119_3094_XL,Os119_3094,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1995
377,Os119_3094_2XL,Os119_3094,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1995
378,Os119_3094_3XL,Os119_3094,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1995
379,Os120_14412_S,Os120_14412,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1895
380,Os120_14412_M,Os120_14412,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1995
381,Os120_14412_L,Os120_14412,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1995
382,Os120_14412_XL,Os120_14412,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1995
383,Os120_14412_2XL,Os120_14412,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1895
384,Os120_14412_3XL,Os120_14412,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1895
385,Os126_14249_S,Os126_14249,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
386,Os126_14249_M,Os126_14249,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
387,Os126_14249_L,Os126_14249,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
388,Os126_14249_XL,Os126_14249,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
389,Os126_14249_2XL,Os126_14249,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
390,Os126_14249_3XL,Os126_14249,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
391,Os132_1866_S,Os132_1866,Male,Mix,Kurta,0.3,286,231.66,1195,1195,1195,1195,1195,1195
392,Os132_1866_M,Os132_1866,Male,Mix,Kurta,0.3,286,231.66,1195,1195,1195,1195,1195,1195
393,Os132_1866_L,Os132_1866,Male,Mix,Kurta,0.3,286,231.66,1195,1195,1195,1195,1195,1195
394,Os132_1866_XL,Os132_1866,Male,Mix,Kurta,0.3,286,231.66,1195,1195,1195,1195,1195,1195
395,Os132_1866_2XL,Os132_1866,Male,Mix,Kurta,0.3,286,231.66,1195,1195,1195,1195,1195,1195
396,Os132_1866_3XL,Os132_1866,Male,Mix,Kurta,0.3,286,231.66,1195,1195,1195,1195,1195,1195
397,Os116_14254_S,Os116_14254,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
398,Os116_14254_M,Os116_14254,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
399,Os116_14254_L,Os116_14254,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
400,Os116_14254_XL,Os116_14254,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
401,Os116_14254_2XL,Os116_14254,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
402,Os116_14254_3XL,Os116_14254,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
403,Os113_3090_S,Os113_3090,Male,Mix,Kurta,0.3,500,405,1995,1995,1995,2095,1995,2095
404,Os113_3090_M,Os113_3090,Male,Mix,Kurta,0.3,500,405,1995,1995,1995,2095,1995,2095
405,Os113_3090_L,Os113_3090,Male,Mix,Kurta,0.3,500,405,1995,1995,1995,2095,1995,2095
406,Os113_3090_XL,Os113_3090,Male,Mix,Kurta,0.3,500,405,1995,1995,1995,2095,1995,2095
407,Os113_3090_2XL,Os113_3090,Male,Mix,Kurta,0.3,500,405,1995,1995,1995,2095,1995,2095
408,Os113_3090_3XL,Os113_3090,Male,Mix,Kurta,0.3,500,405,1995,1995,1995,2095,1995,2095
409,Os111_3074_S,Os111_3074,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1995
410,Os111_3074_M,Os111_3074,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1995
411,Os111_3074_L,Os111_3074,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1995
412,Os111_3074_XL,Os111_3074,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1995
413,Os111_3074_2XL,Os111_3074,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1995
414,Os111_3074_3XL,Os111_3074,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1995
415,Os123_1332_S,Os123_1332,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
416,Os123_1332_M,Os123_1332,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
417,Os123_1332_L,Os123_1332,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
418,Os123_1332_XL,Os123_1332,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
419,Os123_1332_2XL,Os123_1332,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
420,Os123_1332_3XL,Os123_1332,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
421,Os141_1331_S,Os141_1331,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
422,Os141_1331_M,Os141_1331,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
423,Os141_1331_L,Os141_1331,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
424,Os141_1331_XL,Os141_1331,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
425,Os141_1331_2XL,Os141_1331,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
426,Os141_1331_3XL,Os141_1331,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
427,Os102_14255_S,Os102_14255,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
428,Os102_14255_M,Os102_14255,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
429,Os102_14255_L,Os102_14255,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
430,Os102_14255_XL,Os102_14255,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
431,Os102_14255_2XL,Os102_14255,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
432,Os102_14255_3XL,Os102_14255,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
433,Os104_1276_S,Os104_1276,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
434,Os104_1276_M,Os104_1276,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
435,Os104_1276_L,Os104_1276,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
436,Os104_1276_XL,Os104_1276,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
437,Os104_1276_2XL,Os104_1276,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
438,Os104_1276_3XL,Os104_1276,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
439,Os106_14213_S,Os106_14213,Male,Mix,Kurta,0.3,581,470.61,2395,2395,2395,2495,2395,2395
440,Os106_14213_M,Os106_14213,Male,Mix,Kurta,0.3,581,470.61,2395,2395,2395,2495,2395,2395
441,Os106_14213_L,Os106_14213,Male,Mix,Kurta,0.3,581,470.61,2395,2395,2395,2495,2395,2495
442,Os106_14213_XL,Os106_14213,Male,Mix,Kurta,0.3,581,470.61,2395,2395,2395,2495,2395,2495
443,Os106_14213_2XL,Os106_14213,Male,Mix,Kurta,0.3,581,470.61,2395,2395,2395,2495,2395,2395
444,Os106_14213_3XL,Os106_14213,Male,Mix,Kurta,0.3,581,470.61,2395,2395,2395,2495,2395,2395
445,Os105_3062_S,Os105_3062,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
446,Os105_3062_M,Os105_3062,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
447,Os105_3062_L,Os105_3062,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
448,Os105_3062_XL,Os105_3062,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
449,Os105_3062_2XL,Os105_3062,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
450,Os105_3062_3XL,Os105_3062,Male,Mix,Kurta,0.3,381,308.61,1595,1595,1595,1595,1595,1595
451,Os109_3095_S,Os109_3095,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1995
452,Os109_3095_M,Os109_3095,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1995
453,Os109_3095_L,Os109_3095,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1995
454,Os109_3095_XL,Os109_3095,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1995
455,Os109_3095_2XL,Os109_3095,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1995
456,Os109_3095_3XL,Os109_3095,Male,Mix,Kurta,0.3,471,381.51,1895,1895,1895,1995,1895,1995
457,Os173_3090_S,Os173_3090,Male,Mix,Kurta,0.3,457,370.17,1895,1895,1895,1895,1895,1895
458,Os173_3090_M,Os173_3090,Male,Mix,Kurta,0.3,457,370.17,1895,1895,1895,1895,1895,1895
459,Os173_3090_L,Os173_3090,Male,Mix,Kurta,0.3,457,370.17,1895,1895,1895,1895,1895,1895
460,Os173_3090_XL,Os173_3090,Male,Mix,Kurta,0.3,457,370.17,1895,1895,1895,1895,1895,1895
461,Os173_3090_2XL,Os173_3090,Male,Mix,Kurta,0.3,457,370.17,1895,1895,1895,1895,1895,1895
462,Os173_3090_3XL,Os173_3090,Male,Mix,Kurta,0.3,457,370.17,1895,1895,1895,1895,1895,1895
463,Os187_5073_S,Os187_5073,Male,Mix,Kurta,0.3,424,343.44,1695,1695,1695,1795,1695,1695
464,Os187_5073_M,Os187_5073,Male,Mix,Kurta,0.3,424,343.44,1695,1695,1695,1795,1695,1695
